Start_Timestamp,End_Timestamp,Prime,Bit_Length_Prime,2i+1,Bit_Length_2i+1
2025-04-10 00:41:07,2025-04-10 00:41:08,59723,16,119447,17
2025-04-10 00:41:13,2025-04-10 00:41:14,59879,16,119759,17
2025-04-10 00:41:17,2025-04-10 00:41:18,59981,16,119963,17
2025-04-10 00:41:21,2025-04-10 00:41:23,60083,16,120167,17
2025-04-10 00:41:26,2025-04-10 00:41:28,60149,16,120299,17
2025-04-10 00:41:30,2025-04-10 00:41:31,60251,16,120503,17
2025-04-10 00:41:33,2025-04-10 00:41:34,60293,16,120587,17
2025-04-10 00:41:37,2025-04-10 00:41:38,60383,16,120767,17
2025-04-10 00:41:40,2025-04-10 00:41:41,60449,16,120899,17
2025-04-10 00:41:43,2025-04-10 00:41:44,60509,16,121019,17
2025-04-10 00:41:51,2025-04-10 00:41:52,60689,16,121379,17
2025-04-10 00:41:53,2025-04-10 00:41:54,60719,16,121439,17
2025-04-10 00:41:56,2025-04-10 00:41:57,60761,16,121523,17
2025-04-10 00:41:57,2025-04-10 00:41:59,60773,16,121547,17
2025-04-10 00:41:59,2025-04-10 00:42:00,60779,16,121559,17
2025-04-10 00:42:19,2025-04-10 00:42:20,61331,16,122663,17
2025-04-10 00:42:24,2025-04-10 00:42:25,61409,16,122819,17
2025-04-10 00:42:26,2025-04-10 00:42:27,61469,16,122939,17
2025-04-10 00:42:39,2025-04-10 00:42:40,61703,16,123407,17
2025-04-10 00:42:42,2025-04-10 00:42:43,61751,16,123503,17
2025-04-10 00:42:49,2025-04-10 00:42:50,61961,16,123923,17
2025-04-10 00:42:52,2025-04-10 00:42:53,61991,16,123983,17
2025-04-10 00:42:57,2025-04-10 00:42:59,62099,16,124199,17
2025-04-10 00:43:01,2025-04-10 00:43:03,62171,16,124343,17
2025-04-10 00:43:05,2025-04-10 00:43:06,62213,16,124427,17
2025-04-10 00:43:10,2025-04-10 00:43:11,62351,16,124703,17
2025-04-10 00:43:13,2025-04-10 00:43:14,62423,16,124847,17
2025-04-10 00:43:14,2025-04-10 00:43:15,62459,16,124919,17
2025-04-10 00:43:17,2025-04-10 00:43:19,62501,16,125003,17
2025-04-10 00:43:21,2025-04-10 00:43:22,62591,16,125183,17
2025-04-10 00:43:23,2025-04-10 00:43:24,62603,16,125207,17
2025-04-10 00:43:30,2025-04-10 00:43:31,62753,16,125507,17
2025-04-10 00:43:32,2025-04-10 00:43:34,62819,16,125639,17
2025-04-10 00:43:40,2025-04-10 00:43:41,62981,16,125963,17
2025-04-10 00:43:46,2025-04-10 00:43:47,63113,16,126227,17
2025-04-10 00:43:49,2025-04-10 00:43:50,63179,16,126359,17
2025-04-10 00:44:00,2025-04-10 00:44:01,63419,16,126839,17
2025-04-10 00:44:14,2025-04-10 00:44:15,63671,16,127343,17
2025-04-10 00:44:19,2025-04-10 00:44:20,63743,16,127487,17
2025-04-10 00:44:22,2025-04-10 00:44:23,63803,16,127607,17
2025-04-10 00:44:24,2025-04-10 00:44:25,63839,16,127679,17
2025-04-10 00:44:27,2025-04-10 00:44:28,63863,16,127727,17
2025-04-10 00:44:29,2025-04-10 00:44:30,63929,16,127859,17
2025-04-10 00:44:43,2025-04-10 00:44:44,64301,16,128603,17
2025-04-10 00:44:46,2025-04-10 00:44:47,64373,16,128747,17
2025-04-10 00:44:49,2025-04-10 00:44:50,64439,16,128879,17
2025-04-10 00:44:50,2025-04-10 00:44:52,64451,16,128903,17
2025-04-10 00:45:02,2025-04-10 00:45:03,64709,16,129419,17
2025-04-10 00:45:04,2025-04-10 00:45:05,64763,16,129527,17
2025-04-10 00:45:06,2025-04-10 00:45:07,64793,16,129587,17
2025-04-10 00:45:08,2025-04-10 00:45:09,64853,16,129707,17
2025-04-10 00:45:11,2025-04-10 00:45:13,64901,16,129803,17
2025-04-10 00:45:19,2025-04-10 00:45:20,65063,16,130127,17
2025-04-10 00:45:21,2025-04-10 00:45:22,65099,16,130199,17
2025-04-10 00:45:22,2025-04-10 00:45:23,65111,16,130223,17
2025-04-10 00:45:24,2025-04-10 00:45:26,65129,16,130259,17
2025-04-10 00:45:27,2025-04-10 00:45:28,65171,16,130343,17
2025-04-10 00:45:29,2025-04-10 00:45:30,65183,16,130367,17
2025-04-10 00:45:34,2025-04-10 00:45:35,65309,16,130619,17
2025-04-10 00:45:38,2025-04-10 00:45:39,65393,16,130787,17
2025-04-10 00:45:52,2025-04-10 00:45:53,65633,17,131267,18
2025-04-10 00:45:54,2025-04-10 00:45:55,65651,17,131303,18
2025-04-10 00:46:06,2025-04-10 00:46:08,65843,17,131687,18
2025-04-10 00:46:13,2025-04-10 00:46:14,65963,17,131927,18
2025-04-10 00:46:16,2025-04-10 00:46:18,66029,17,132059,18
2025-04-10 00:46:25,2025-04-10 00:46:27,66173,17,132347,18
2025-04-10 00:46:27,2025-04-10 00:46:29,66191,17,132383,18
2025-04-10 00:46:37,2025-04-10 00:46:39,66431,17,132863,18
2025-04-10 00:46:47,2025-04-10 00:46:49,66593,17,133187,18
2025-04-10 00:46:53,2025-04-10 00:46:54,66701,17,133403,18
2025-04-10 00:46:56,2025-04-10 00:46:58,66749,17,133499,18
2025-04-10 00:46:59,2025-04-10 00:47:01,66791,17,133583,18
2025-04-10 00:47:10,2025-04-10 00:47:11,66959,17,133919,18
2025-04-10 00:47:14,2025-04-10 00:47:16,67043,17,134087,18
2025-04-10 00:47:19,2025-04-10 00:47:20,67103,17,134207,18
2025-04-10 00:47:20,2025-04-10 00:47:21,67121,17,134243,18
2025-04-10 00:47:24,2025-04-10 00:47:25,67169,17,134339,18
2025-04-10 00:47:25,2025-04-10 00:47:27,67181,17,134363,18
2025-04-10 00:47:35,2025-04-10 00:47:37,67349,17,134699,18
2025-04-10 00:47:42,2025-04-10 00:47:43,67433,17,134867,18
2025-04-10 00:47:46,2025-04-10 00:47:48,67499,17,134999,18
2025-04-10 00:47:51,2025-04-10 00:47:53,67559,17,135119,18
2025-04-10 00:48:00,2025-04-10 00:48:01,67733,17,135467,18
2025-04-10 00:48:14,2025-04-10 00:48:16,67943,17,135887,18
2025-04-10 00:48:24,2025-04-10 00:48:25,68111,17,136223,18
2025-04-10 00:48:27,2025-04-10 00:48:29,68171,17,136343,18
2025-04-10 00:48:32,2025-04-10 00:48:33,68261,17,136523,18
2025-04-10 00:48:33,2025-04-10 00:48:35,68279,17,136559,18
2025-04-10 00:48:43,2025-04-10 00:48:44,68489,17,136979,18
2025-04-10 00:48:48,2025-04-10 00:48:49,68543,17,137087,18
2025-04-10 00:48:52,2025-04-10 00:48:54,68639,17,137279,18
2025-04-10 00:48:54,2025-04-10 00:48:56,68669,17,137339,18
2025-04-10 00:48:57,2025-04-10 00:48:58,68699,17,137399,18
2025-04-10 00:49:05,2025-04-10 00:49:06,68819,17,137639,18
2025-04-10 00:49:13,2025-04-10 00:49:14,68963,17,137927,18
2025-04-10 00:49:17,2025-04-10 00:49:18,69029,17,138059,18
2025-04-10 00:49:21,2025-04-10 00:49:23,69119,17,138239,18
2025-04-10 00:49:27,2025-04-10 00:49:29,69203,17,138407,18
2025-04-10 00:49:35,2025-04-10 00:49:36,69341,17,138683,18
2025-04-10 00:49:40,2025-04-10 00:49:41,69431,17,138863,18
2025-04-10 00:49:48,2025-04-10 00:49:49,69539,17,139079,18
2025-04-10 00:49:49,2025-04-10 00:49:51,69593,17,139187,18
2025-04-10 00:49:58,2025-04-10 00:50:00,69809,17,139619,18
2025-04-10 00:50:07,2025-04-10 00:50:08,69941,17,139883,18
2025-04-10 00:50:13,2025-04-10 00:50:15,70061,17,140123,18
2025-04-10 00:50:15,2025-04-10 00:50:17,70079,17,140159,18
2025-04-10 00:50:23,2025-04-10 00:50:24,70181,17,140363,18
2025-04-10 00:50:32,2025-04-10 00:50:33,70313,17,140627,18
2025-04-10 00:50:36,2025-04-10 00:50:37,70379,17,140759,18
2025-04-10 00:50:48,2025-04-10 00:50:50,70589,17,141179,18
2025-04-10 00:50:57,2025-04-10 00:50:59,70769,17,141539,18
2025-04-10 00:51:00,2025-04-10 00:51:01,70793,17,141587,18
2025-04-10 00:51:03,2025-04-10 00:51:05,70853,17,141707,18
2025-04-10 00:51:07,2025-04-10 00:51:08,70901,17,141803,18
2025-04-10 00:51:13,2025-04-10 00:51:14,70979,17,141959,18
2025-04-10 00:51:38,2025-04-10 00:51:40,71399,17,142799,18
2025-04-10 00:51:43,2025-04-10 00:51:45,71453,17,142907,18
2025-04-10 00:51:55,2025-04-10 00:51:56,71693,17,143387,18
2025-04-10 00:51:59,2025-04-10 00:52:00,71741,17,143483,18
2025-04-10 00:52:04,2025-04-10 00:52:06,71843,17,143687,18
2025-04-10 00:52:06,2025-04-10 00:52:07,71849,17,143699,18
2025-04-10 00:52:17,2025-04-10 00:52:18,71999,17,143999,18
2025-04-10 00:52:24,2025-04-10 00:52:25,72101,17,144203,18
2025-04-10 00:52:27,2025-04-10 00:52:28,72161,17,144323,18
2025-04-10 00:52:34,2025-04-10 00:52:36,72269,17,144539,18
2025-04-10 00:52:47,2025-04-10 00:52:48,72503,17,145007,18
2025-04-10 00:53:09,2025-04-10 00:53:10,72911,17,145823,18
2025-04-10 00:53:26,2025-04-10 00:53:28,73259,17,146519,18
2025-04-10 00:53:35,2025-04-10 00:53:37,73421,17,146843,18
2025-04-10 00:53:41,2025-04-10 00:53:42,73523,17,147047,18
2025-04-10 00:53:43,2025-04-10 00:53:45,73553,17,147107,18
2025-04-10 00:53:47,2025-04-10 00:53:48,73589,17,147179,18
2025-04-10 00:53:50,2025-04-10 00:53:51,73613,17,147227,18
2025-04-10 00:53:53,2025-04-10 00:53:54,73673,17,147347,18
2025-04-10 00:53:57,2025-04-10 00:53:58,73709,17,147419,18
2025-04-10 00:54:00,2025-04-10 00:54:01,73751,17,147503,18
2025-04-10 00:54:03,2025-04-10 00:54:05,73823,17,147647,18
2025-04-10 00:54:18,2025-04-10 00:54:19,74099,17,148199,18
2025-04-10 00:54:25,2025-04-10 00:54:27,74201,17,148403,18
2025-04-10 00:54:28,2025-04-10 00:54:29,74219,17,148439,18
2025-04-10 00:54:36,2025-04-10 00:54:37,74363,17,148727,18
2025-04-10 00:54:38,2025-04-10 00:54:39,74381,17,148763,18
2025-04-10 00:54:54,2025-04-10 00:54:55,74699,17,149399,18
2025-04-10 00:54:58,2025-04-10 00:54:59,74729,17,149459,18
2025-04-10 00:55:00,2025-04-10 00:55:02,74759,17,149519,18
2025-04-10 00:55:02,2025-04-10 00:55:04,74771,17,149543,18
2025-04-10 00:55:13,2025-04-10 00:55:14,74933,17,149867,18
2025-04-10 00:55:18,2025-04-10 00:55:19,75041,17,150083,18
2025-04-10 00:55:22,2025-04-10 00:55:23,75149,17,150299,18
2025-04-10 00:55:23,2025-04-10 00:55:25,75161,17,150323,18
2025-04-10 00:55:34,2025-04-10 00:55:35,75329,17,150659,18
2025-04-10 00:55:36,2025-04-10 00:55:38,75353,17,150707,18
2025-04-10 00:55:39,2025-04-10 00:55:40,75389,17,150779,18
2025-04-10 00:55:44,2025-04-10 00:55:45,75479,17,150959,18
2025-04-10 00:55:45,2025-04-10 00:55:47,75503,17,151007,18
2025-04-10 00:55:59,2025-04-10 00:56:00,75689,17,151379,18
2025-04-10 00:56:08,2025-04-10 00:56:09,75821,17,151643,18
2025-04-10 00:56:09,2025-04-10 00:56:10,75833,17,151667,18
2025-04-10 00:56:14,2025-04-10 00:56:15,75941,17,151883,18
2025-04-10 00:56:16,2025-04-10 00:56:18,75983,17,151967,18
2025-04-10 00:56:20,2025-04-10 00:56:21,76001,17,152003,18
2025-04-10 00:56:21,2025-04-10 00:56:23,76031,17,152063,18
2025-04-10 00:56:25,2025-04-10 00:56:26,76091,17,152183,18
2025-04-10 00:56:35,2025-04-10 00:56:36,76259,17,152519,18
2025-04-10 00:56:37,2025-04-10 00:56:38,76283,17,152567,18
2025-04-10 00:56:43,2025-04-10 00:56:45,76421,17,152843,18
2025-04-10 00:56:58,2025-04-10 00:57:00,76679,17,153359,18
2025-04-10 00:57:04,2025-04-10 00:57:05,76781,17,153563,18
2025-04-10 00:57:09,2025-04-10 00:57:10,76871,17,153743,18
2025-04-10 00:57:13,2025-04-10 00:57:15,76943,17,153887,18
2025-04-10 00:57:29,2025-04-10 00:57:30,77243,17,154487,18
2025-04-10 00:57:31,2025-04-10 00:57:32,77261,17,154523,18
2025-04-10 00:57:43,2025-04-10 00:57:44,77471,17,154943,18
2025-04-10 00:57:47,2025-04-10 00:57:49,77513,17,155027,18
2025-04-10 00:57:50,2025-04-10 00:57:51,77543,17,155087,18
2025-04-10 00:58:02,2025-04-10 00:58:03,77699,17,155399,18
2025-04-10 00:58:03,2025-04-10 00:58:05,77711,17,155423,18
2025-04-10 00:58:11,2025-04-10 00:58:13,77813,17,155627,18
2025-04-10 00:58:13,2025-04-10 00:58:15,77849,17,155699,18
2025-04-10 00:58:24,2025-04-10 00:58:25,78059,17,156119,18
2025-04-10 00:58:30,2025-04-10 00:58:31,78173,17,156347,18
2025-04-10 00:58:34,2025-04-10 00:58:36,78233,17,156467,18
2025-04-10 00:58:39,2025-04-10 00:58:41,78311,17,156623,18
2025-04-10 00:58:41,2025-04-10 00:58:43,78341,17,156683,18
2025-04-10 00:58:48,2025-04-10 00:58:50,78509,17,157019,18
2025-04-10 00:58:56,2025-04-10 00:58:58,78623,17,157247,18
2025-04-10 00:58:59,2025-04-10 00:59:00,78653,17,157307,18
2025-04-10 00:59:02,2025-04-10 00:59:04,78713,17,157427,18
2025-04-10 00:59:05,2025-04-10 00:59:06,78779,17,157559,18
2025-04-10 00:59:11,2025-04-10 00:59:12,78839,17,157679,18
2025-04-10 00:59:26,2025-04-10 00:59:27,79151,17,158303,18
2025-04-10 00:59:28,2025-04-10 00:59:30,79181,17,158363,18
2025-04-10 00:59:33,2025-04-10 00:59:35,79259,17,158519,18
2025-04-10 00:59:36,2025-04-10 00:59:37,79283,17,158567,18
2025-04-10 00:59:40,2025-04-10 00:59:42,79349,17,158699,18
2025-04-10 00:59:43,2025-04-10 00:59:44,79379,17,158759,18
2025-04-10 00:59:48,2025-04-10 00:59:49,79433,17,158867,18
2025-04-10 00:59:53,2025-04-10 00:59:54,79559,17,159119,18
2025-04-10 00:59:55,2025-04-10 00:59:57,79589,17,159179,18
2025-04-10 00:59:58,2025-04-10 01:00:00,79613,17,159227,18
2025-04-10 01:00:07,2025-04-10 01:00:08,79769,17,159539,18
2025-04-10 01:00:09,2025-04-10 01:00:11,79811,17,159623,18
2025-04-10 01:00:13,2025-04-10 01:00:15,79841,17,159683,18
2025-04-10 01:00:18,2025-04-10 01:00:19,79889,17,159779,18
2025-04-10 01:00:26,2025-04-10 01:00:27,80039,17,160079,18
2025-04-10 01:00:42,2025-04-10 01:00:43,80309,17,160619,18
2025-04-10 01:00:46,2025-04-10 01:00:48,80369,17,160739,18
2025-04-10 01:01:00,2025-04-10 01:01:01,80651,17,161303,18
2025-04-10 01:01:02,2025-04-10 01:01:03,80669,17,161339,18
2025-04-10 01:01:04,2025-04-10 01:01:06,80681,17,161363,18
2025-04-10 01:01:14,2025-04-10 01:01:16,80819,17,161639,18
2025-04-10 01:01:30,2025-04-10 01:01:31,81071,17,162143,18
2025-04-10 01:01:34,2025-04-10 01:01:36,81131,17,162263,18
2025-04-10 01:01:41,2025-04-10 01:01:43,81281,17,162563,18
2025-04-10 01:01:53,2025-04-10 01:01:55,81509,17,163019,18
2025-04-10 01:01:59,2025-04-10 01:02:00,81563,17,163127,18
2025-04-10 01:02:01,2025-04-10 01:02:02,81611,17,163223,18
2025-04-10 01:02:03,2025-04-10 01:02:04,81629,17,163259,18
2025-04-10 01:02:08,2025-04-10 01:02:10,81701,17,163403,18
2025-04-10 01:02:16,2025-04-10 01:02:17,81839,17,163679,18
2025-04-10 01:02:22,2025-04-10 01:02:23,81929,17,163859,18
2025-04-10 01:02:33,2025-04-10 01:02:34,82073,17,164147,18
2025-04-10 01:02:35,2025-04-10 01:02:36,82139,17,164279,18
2025-04-10 01:02:40,2025-04-10 01:02:41,82193,17,164387,18
2025-04-10 01:02:43,2025-04-10 01:02:44,82223,17,164447,18
2025-04-10 01:02:58,2025-04-10 01:02:59,82493,17,164987,18
2025-04-10 01:02:59,2025-04-10 01:03:00,82499,17,164999,18
2025-04-10 01:03:01,2025-04-10 01:03:02,82529,17,165059,18
2025-04-10 01:03:07,2025-04-10 01:03:08,82601,17,165203,18
2025-04-10 01:03:12,2025-04-10 01:03:14,82721,17,165443,18
2025-04-10 01:03:16,2025-04-10 01:03:18,82763,17,165527,18
2025-04-10 01:03:19,2025-04-10 01:03:20,82793,17,165587,18
2025-04-10 01:03:24,2025-04-10 01:03:25,82889,17,165779,18
2025-04-10 01:03:42,2025-04-10 01:03:44,83243,17,166487,18
2025-04-10 01:03:47,2025-04-10 01:03:49,83339,17,166679,18
2025-04-10 01:03:51,2025-04-10 01:03:52,83399,17,166799,18
2025-04-10 01:03:54,2025-04-10 01:03:56,83423,17,166847,18
2025-04-10 01:03:58,2025-04-10 01:04:00,83459,17,166919,18
2025-04-10 01:04:04,2025-04-10 01:04:05,83579,17,167159,18
2025-04-10 01:04:16,2025-04-10 01:04:17,83813,17,167627,18
2025-04-10 01:04:20,2025-04-10 01:04:21,83873,17,167747,18
2025-04-10 01:04:24,2025-04-10 01:04:26,83939,17,167879,18
2025-04-10 01:04:27,2025-04-10 01:04:29,84011,17,168023,18
2025-04-10 01:04:34,2025-04-10 01:04:35,84131,17,168263,18
2025-04-10 01:04:43,2025-04-10 01:04:45,84263,17,168527,18
2025-04-10 01:04:45,2025-04-10 01:04:46,84299,17,168599,18
2025-04-10 01:04:52,2025-04-10 01:04:53,84401,17,168803,18
2025-04-10 01:04:54,2025-04-10 01:04:56,84431,17,168863,18
2025-04-10 01:04:56,2025-04-10 01:04:58,84443,17,168887,18
2025-04-10 01:04:58,2025-04-10 01:04:59,84449,17,168899,18
2025-04-10 01:05:02,2025-04-10 01:05:04,84503,17,169007,18
2025-04-10 01:05:04,2025-04-10 01:05:05,84509,17,169019,18
2025-04-10 01:05:06,2025-04-10 01:05:08,84533,17,169067,18
2025-04-10 01:05:09,2025-04-10 01:05:11,84629,17,169259,18
2025-04-10 01:05:12,2025-04-10 01:05:13,84653,17,169307,18
2025-04-10 01:05:13,2025-04-10 01:05:15,84659,17,169319,18
2025-04-10 01:05:17,2025-04-10 01:05:19,84713,17,169427,18
2025-04-10 01:05:21,2025-04-10 01:05:23,84761,17,169523,18
2025-04-10 01:05:35,2025-04-10 01:05:36,85049,17,170099,18
2025-04-10 01:05:36,2025-04-10 01:05:38,85061,17,170123,18
2025-04-10 01:05:40,2025-04-10 01:05:42,85103,17,170207,18
2025-04-10 01:05:42,2025-04-10 01:05:44,85121,17,170243,18
2025-04-10 01:05:44,2025-04-10 01:05:45,85133,17,170267,18
2025-04-10 01:05:48,2025-04-10 01:05:50,85223,17,170447,18
2025-04-10 01:05:54,2025-04-10 01:05:56,85313,17,170627,18
2025-04-10 01:06:06,2025-04-10 01:06:07,85523,17,171047,18
2025-04-10 01:06:10,2025-04-10 01:06:12,85601,17,171203,18
2025-04-10 01:06:17,2025-04-10 01:06:19,85691,17,171383,18
2025-04-10 01:06:20,2025-04-10 01:06:22,85733,17,171467,18
2025-04-10 01:06:25,2025-04-10 01:06:26,85829,17,171659,18
2025-04-10 01:06:29,2025-04-10 01:06:30,85853,17,171707,18
2025-04-10 01:06:32,2025-04-10 01:06:34,85931,17,171863,18
2025-04-10 01:06:40,2025-04-10 01:06:41,86111,17,172223,18
2025-04-10 01:06:45,2025-04-10 01:06:46,86171,17,172343,18
2025-04-10 01:06:54,2025-04-10 01:06:56,86291,17,172583,18
2025-04-10 01:07:05,2025-04-10 01:07:07,86441,17,172883,18
2025-04-10 01:07:23,2025-04-10 01:07:24,86771,17,173543,18
2025-04-10 01:07:26,2025-04-10 01:07:28,86843,17,173687,18
2025-04-10 01:07:39,2025-04-10 01:07:41,87071,17,174143,18
2025-04-10 01:07:44,2025-04-10 01:07:46,87149,17,174299,18
2025-04-10 01:07:49,2025-04-10 01:07:50,87221,17,174443,18
2025-04-10 01:07:55,2025-04-10 01:07:56,87299,17,174599,18
2025-04-10 01:07:59,2025-04-10 01:08:01,87383,17,174767,18
2025-04-10 01:08:09,2025-04-10 01:08:10,87539,17,175079,18
2025-04-10 01:08:23,2025-04-10 01:08:25,87701,17,175403,18
2025-04-10 01:08:37,2025-04-10 01:08:39,87959,17,175919,18
2025-04-10 01:08:45,2025-04-10 01:08:47,88079,17,176159,18
2025-04-10 01:09:00,2025-04-10 01:09:02,88463,17,176927,18
2025-04-10 01:09:10,2025-04-10 01:09:11,88661,17,177323,18
2025-04-10 01:09:20,2025-04-10 01:09:21,88811,17,177623,18
2025-04-10 01:09:28,2025-04-10 01:09:30,88919,17,177839,18
2025-04-10 01:09:36,2025-04-10 01:09:37,89051,17,178103,18
2025-04-10 01:09:43,2025-04-10 01:09:45,89123,17,178247,18
2025-04-10 01:09:45,2025-04-10 01:09:47,89153,17,178307,18
2025-04-10 01:09:58,2025-04-10 01:10:00,89399,17,178799,18
2025-04-10 01:10:20,2025-04-10 01:10:22,89759,17,179519,18
2025-04-10 01:10:31,2025-04-10 01:10:32,89909,17,179819,18
2025-04-10 01:10:38,2025-04-10 01:10:40,90011,17,180023,18
2025-04-10 01:10:46,2025-04-10 01:10:47,90089,17,180179,18
2025-04-10 01:10:50,2025-04-10 01:10:52,90173,17,180347,18
2025-04-10 01:10:59,2025-04-10 01:11:00,90281,17,180563,18
2025-04-10 01:11:15,2025-04-10 01:11:17,90599,17,181199,18
2025-04-10 01:11:19,2025-04-10 01:11:20,90641,17,181283,18
2025-04-10 01:11:25,2025-04-10 01:11:27,90749,17,181499,18
2025-04-10 01:11:28,2025-04-10 01:11:29,90803,17,181607,18
2025-04-10 01:11:31,2025-04-10 01:11:32,90833,17,181667,18
2025-04-10 01:11:39,2025-04-10 01:11:40,90971,17,181943,18
2025-04-10 01:11:44,2025-04-10 01:11:45,91079,17,182159,18
2025-04-10 01:11:47,2025-04-10 01:11:49,91121,17,182243,18
2025-04-10 01:11:50,2025-04-10 01:11:52,91139,17,182279,18
2025-04-10 01:11:55,2025-04-10 01:11:57,91193,17,182387,18
2025-04-10 01:12:05,2025-04-10 01:12:07,91373,17,182747,18
2025-04-10 01:12:10,2025-04-10 01:12:12,91433,17,182867,18
2025-04-10 01:12:14,2025-04-10 01:12:15,91463,17,182927,18
2025-04-10 01:12:16,2025-04-10 01:12:17,91499,17,182999,18
2025-04-10 01:12:18,2025-04-10 01:12:19,91529,17,183059,18
2025-04-10 01:12:22,2025-04-10 01:12:24,91583,17,183167,18
2025-04-10 01:12:25,2025-04-10 01:12:26,91631,17,183263,18
2025-04-10 01:12:28,2025-04-10 01:12:29,91691,17,183383,18
2025-04-10 01:12:37,2025-04-10 01:12:39,91841,17,183683,18
2025-04-10 01:12:46,2025-04-10 01:12:48,92003,17,184007,18
2025-04-10 01:13:01,2025-04-10 01:13:02,92243,17,184487,18
2025-04-10 01:13:08,2025-04-10 01:13:09,92363,17,184727,18
2025-04-10 01:13:30,2025-04-10 01:13:31,92681,17,185363,18
2025-04-10 01:13:41,2025-04-10 01:13:43,92849,17,185699,18
2025-04-10 01:13:43,2025-04-10 01:13:45,92861,17,185723,18
2025-04-10 01:13:49,2025-04-10 01:13:51,92951,17,185903,18
2025-04-10 01:13:53,2025-04-10 01:13:54,92993,17,185987,18
2025-04-10 01:13:55,2025-04-10 01:13:57,93053,17,186107,18
2025-04-10 01:13:57,2025-04-10 01:13:58,93059,17,186119,18
2025-04-10 01:14:02,2025-04-10 01:14:03,93113,17,186227,18
2025-04-10 01:14:09,2025-04-10 01:14:10,93239,17,186479,18
2025-04-10 01:14:17,2025-04-10 01:14:18,93323,17,186647,18
2025-04-10 01:14:19,2025-04-10 01:14:21,93371,17,186743,18
2025-04-10 01:14:25,2025-04-10 01:14:26,93479,17,186959,18
2025-04-10 01:14:33,2025-04-10 01:14:35,93563,17,187127,18
2025-04-10 01:14:35,2025-04-10 01:14:36,93581,17,187163,18
2025-04-10 01:14:39,2025-04-10 01:14:41,93683,17,187367,18
2025-04-10 01:14:49,2025-04-10 01:14:51,93893,17,187787,18
2025-04-10 01:14:51,2025-04-10 01:14:53,93911,17,187823,18
2025-04-10 01:14:55,2025-04-10 01:14:56,93941,17,187883,18
2025-04-10 01:15:04,2025-04-10 01:15:06,94079,17,188159,18
2025-04-10 01:15:09,2025-04-10 01:15:10,94151,17,188303,18
2025-04-10 01:15:14,2025-04-10 01:15:15,94229,17,188459,18
2025-04-10 01:15:21,2025-04-10 01:15:22,94343,17,188687,18
2025-04-10 01:15:25,2025-04-10 01:15:27,94421,17,188843,18
2025-04-10 01:15:30,2025-04-10 01:15:31,94463,17,188927,18
2025-04-10 01:16:17,2025-04-10 01:16:18,95261,17,190523,18
2025-04-10 01:16:24,2025-04-10 01:16:26,95393,17,190787,18
2025-04-10 01:16:35,2025-04-10 01:16:37,95549,17,191099,18
2025-04-10 01:16:37,2025-04-10 01:16:38,95561,17,191123,18
2025-04-10 01:16:46,2025-04-10 01:16:48,95723,17,191447,18
2025-04-10 01:16:51,2025-04-10 01:16:52,95789,17,191579,18
2025-04-10 01:16:54,2025-04-10 01:16:56,95813,17,191627,18
2025-04-10 01:16:58,2025-04-10 01:16:59,95873,17,191747,18
2025-04-10 01:17:00,2025-04-10 01:17:01,95891,17,191783,18
2025-04-10 01:17:21,2025-04-10 01:17:22,96269,17,192539,18
2025-04-10 01:17:23,2025-04-10 01:17:25,96293,17,192587,18
2025-04-10 01:17:30,2025-04-10 01:17:32,96443,17,192887,18
2025-04-10 01:17:33,2025-04-10 01:17:34,96461,17,192923,18
2025-04-10 01:17:40,2025-04-10 01:17:41,96581,17,193163,18
2025-04-10 01:17:47,2025-04-10 01:17:48,96731,17,193463,18
2025-04-10 01:17:52,2025-04-10 01:17:54,96779,17,193559,18
2025-04-10 01:17:58,2025-04-10 01:18:00,96851,17,193703,18
2025-04-10 01:18:05,2025-04-10 01:18:07,96989,17,193979,18
2025-04-10 01:18:08,2025-04-10 01:18:09,97001,17,194003,18
2025-04-10 01:18:21,2025-04-10 01:18:22,97241,17,194483,18
2025-04-10 01:18:34,2025-04-10 01:18:36,97511,17,195023,18
2025-04-10 01:18:36,2025-04-10 01:18:38,97523,17,195047,18
2025-04-10 01:18:52,2025-04-10 01:18:53,97829,17,195659,18
2025-04-10 01:18:57,2025-04-10 01:18:58,97871,17,195743,18
2025-04-10 01:19:01,2025-04-10 01:19:03,97931,17,195863,18
2025-04-10 01:19:03,2025-04-10 01:19:04,97943,17,195887,18
2025-04-10 01:19:12,2025-04-10 01:19:13,98123,17,196247,18
2025-04-10 01:19:21,2025-04-10 01:19:23,98321,17,196643,18
2025-04-10 01:19:25,2025-04-10 01:19:26,98369,17,196739,18
2025-04-10 01:19:31,2025-04-10 01:19:32,98453,17,196907,18
2025-04-10 01:19:32,2025-04-10 01:19:34,98459,17,196919,18
2025-04-10 01:19:39,2025-04-10 01:19:40,98561,17,197123,18
2025-04-10 01:19:41,2025-04-10 01:19:42,98573,17,197147,18
2025-04-10 01:19:43,2025-04-10 01:19:44,98621,17,197243,18
2025-04-10 01:19:45,2025-04-10 01:19:46,98639,17,197279,18
2025-04-10 01:19:48,2025-04-10 01:19:49,98669,17,197339,18
2025-04-10 01:19:50,2025-04-10 01:19:51,98711,17,197423,18
2025-04-10 01:19:59,2025-04-10 01:20:00,98849,17,197699,18
2025-04-10 01:20:09,2025-04-10 01:20:10,98963,17,197927,18
2025-04-10 01:20:10,2025-04-10 01:20:12,98981,17,197963,18
